Keyword	Position	Review text	Reviewed at	Owner's answer	Profile name	Profile URL	Profile image URL	Rating	Reviews count	Photos count	Is local guide?
Masjid Salman ITB	945	"(Translated by Google) Come on, those who are playing at ITB, don't forget to pray at Majid Salman, yes, the mosque is clean and comfortable
(Original)
Yuk Yang Lagi Main Ke ITB Jangan Lupa Sholat Di Majid Salman Ya, Masjidnya Bersih Dan nyaman"	2021-08-10 02:06:41 +00:00		Merio Reshi E	https://www.google.com/maps/contrib/113434659552583446828?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegQIARBi	https://lh3.googleusercontent.com/a-/AOh14GhL8pfvQlwMhQlOdSWpaGwHNgCh9ScqkyUYgs_B=s40-c-c0x00000000-cc-rp-mo-br100	5	18	1	No
Masjid Salman ITB	946	"(Translated by Google) Cool, clean place, good for worship, but the parking is not wide enough
(Original)
Tempat sejuk, bersih enak untuk ibadah, tapi parkirnya kurang luas"	2021-10-10 02:06:41 +00:00		hartono francis	https://www.google.com/maps/contrib/114552368830923287630?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegQIARBu	https://lh3.googleusercontent.com/a-/AOh14GgOXAUjxf2dbHGLpBmENYby-nfha1y8KU3r8uRbl5Q=s40-c-c0x00000000-cc-rp-mo-ba3-br100	4	58	17	Yes
Masjid Salman ITB	947	"(Translated by Google) Mosque in the ITB environment which has been the center of Islamic activities for a long time. Every week there are always activities at this Salman ITB Mosque. Start the routine activities of compulsory worship and Sunnah, as well as other activities to enrich Islamic education in the city of Bandung.
For the activities of children there are also many kinds. There are many Islamic race activities such as memorizing, coloring, smart quiz and many more.
(Original)
Masjid di lingkungan ITB yang menjadi pusat kegiatan keislaman sejak dulu. Tiap pekan selalu ada kegiatan di Masjid Salman ITB ini. Mulai kegiatan rutin ibadah wajib dan Sunnah, juga kegiatan lainnya untuk menyemarakan pendidikan Islam di Kota Bandung.
Untuk kegiatan anak-anak juga banyak ragamnya. Ada banyak kegiatan perlombaan yang islami seperti hapalan, kegiatan mewarnai, cerdas cermat dan masih banyak lagi."	2019-11-10 02:06:41 +00:00		IDEN	https://www.google.com/maps/contrib/106307715643037920443?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegQIARB6	https://lh3.googleusercontent.com/a-/AOh14GhKXSFOZ1aP10TJJ17PgpC4Q97VeLjoqnb2jcC_cg=s40-c-c0x00000000-cc-rp-mo-ba6-br100	5	485	2664	Yes
Masjid Salman ITB	948	"(Translated by Google) A place of prayer for students and the general public in the UTB area. Strategic location. The mosque floor is made of wooden pallets. Mosque is cool and spacious. There is luggage storage and tea drinks. Coffee. Free water
(Original)
Tempat shalat bagi mahasiswa maupun masyarakat umum di daerah UTB. Lokasi strategis. Lantai masjid dari palet kayu. Masjid sejuk dan luas. Tersedia tempat penitipan barang dan minuman teh. Kopi. Air putih gratis"	2019-11-10 02:06:41 +00:00		riyan surya	https://www.google.com/maps/contrib/115113225898021934522?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegUIARCNAQ	https://lh3.googleusercontent.com/a-/AOh14GgRttT6M-0v8ncgkAhR9DF2B7iOhMj9QkdbWVm2=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	115	1129	Yes
Masjid Salman ITB	949	"(Translated by Google) A mosque with wooden floors, a large ablution area ...
After Friday prayers there is division along with drinking gratiss rice balls ..
For those who want to give alms could be channeled through charitable home salman ..
(Original)
Masjid dg lantai kayu, tmpat wudhu luas..
Setelah sholat jumat ada pembagian nasi kepal beserta minum gratiss..
Bagi yg mau bersedekah bisa disalurkan melalui rumah amal salman.."	2020-11-10 02:06:41 +00:00		sul gau	https://www.google.com/maps/contrib/106088364916392268992?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegUIARCjAQ	https://lh3.googleusercontent.com/a/AATXAJxKT4ZQYxOQuMfrkoaVgt6Zp7-ZGBTH2gK9C6e_=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	45	74	Yes
Masjid Salman ITB	950	"(Translated by Google) It's most comfortable to take a break to Salman, there is a canteen and cheap snacks and activities at this mosque, Alhamdulillah, it's not over, especially before the pandemic. Now the toilet and ablution place for the aftermath are also really good. There are lots of adorable cats in salman too hehe
(Original)
Paling nyaman kalo istirahat ke salman, ada kantin dan tempat jajan yg murah dan aktivitas di masjid ini Alhamdulillah ga abis-abis, apalagi sblm pandemi. Skrg toilet dan tempat wudu untuk akhwatnya jg udah enak bgt. Banyak kucing menggemaskan jg di salman hehe"	2021-07-10 02:06:41 +00:00		Amalia Heryani	https://www.google.com/maps/contrib/105389765302447900721?hl=en-US&sa=X&ved=2ahUKEwiilZrq2oz0AhVEfX0KHTg0B4MQvvQBegUIARC2AQ	https://lh3.googleusercontent.com/a-/AOh14GgcEmonnlnI1DvpQYcipGF3_Jg_vaEmDMT9-VgQAA=s40-c-c0x00000000-cc-rp-mo-br100	5	10	10	No
Masjid Salman ITB	951	"(Translated by Google) The mosque is still quiet...because of PPKM G there are student activities that are now online students😂😂😂
(Original)
Mesjid masih sepi...di karenakan PPKM G ada kegiatan mahasiswa yg ada sekarang mahasiswa Online😂😂😂"	2021-08-10 02:06:39 +00:00		yiyin maryani	https://www.google.com/maps/contrib/114353453577767419708?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GifBCgvqglECNezITG45_2Nm80GNHf6I9fOzzV_gA=s40-c-c0x00000000-cc-rp-mo-br100	5	4	0	No
Masjid Salman ITB	952	"(Translated by Google) A comfortable place to pray as well as rest after the city of Bandung
(Original)
Tempat yg nyaman utk sholat sekaligus istirahat setelah puter2 kota bandung"	2021-09-10 02:06:39 +00:00		Budi Makmur Mardiansah	https://www.google.com/maps/contrib/102809655398028663153?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegQIARA6	https://lh3.googleusercontent.com/a-/AOh14Gh9o81fkohXKrSF-Pmms6CnKSQT-PUTjMrkwhUSqw=s40-c-c0x00000000-cc-rp-mo-br100	5	2	0	No
Masjid Salman ITB	953	"(Translated by Google) The Salman Mosque makes the heart feel very comfortable, the place is like heaven even though I have never felt heaven but after entering this mosque it is like heaven
(Original)
Masjid Salman membikin hati adem nyaman sekali tempat nya seperti surga biarpun blm pernah merasakan surga  tapi setelah masuk masjid ini udh kayak di surgaa"	2021-07-10 02:06:39 +00:00		Rini Setyowati	https://www.google.com/maps/contrib/100849935479312098825?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegQIARBG	https://lh3.googleusercontent.com/a-/AOh14GjPxprQsJXIN-QmmNc-hoBW_aP22JONFV4O_Fjodg=s40-c-c0x00000000-cc-rp-mo-br100	5	5	0	No
Masjid Salman ITB	954	"(Translated by Google) The mosque is ITB students. A place for contemporary + contemporary preaching. Many charities are dakwah or non-da'wah here. The mosque is clean and always crowded at all times of prayer.
Friday prayers must be full, so the arrival must be early.
The bathroom is big, the water is heavy, the toilet is clean. There are many places for ablution so you don't need to queue. A lot of shoe storage. If you wear expensive shoes, it's better to just leave them, because you often lose them.
If you want to find a mate through taaruf, you can come here. If you want waqf, donations, zakat and sodaqoh you can also come here. If you want to cheat your brother / sister, you can also come here if you are not afraid of sins.
Most enjoy it when you finish the car free day in Dago Sunday morning, when you return to the Duha prayer first at this mosque.
(Original)
Mesjidnya mahasiswa-mahasiswi ITB. Tempat dakwah kontemporer + kekinian. Banyak badan-badan amal yang bersifat dakwah ataupun non dakwah disini. Mesjidnya bersih dan selalu ramai di setiap waktu solat.
Kalau solat jumat pasti penuh jadi datangnya harus lebih awal.
Kamar mandinya besar, airnya deras, toiletnya bersih. Tempat wudhu banyak jadi nggak perlu ngantri. Tempat penyimpanan sepatu banyak. Kalau pakai sepatu mahal mending dititip aja, karena sering kehilangan.
Klo mau cari jodoh lewat taaruf bisa kesini. Kalau mau wakaf, infak, zakat & sodaqoh juga bisa kesini. Klo mau ngecengin ikhwan/akhwat juga boleh kesini kalau nggak takut dosa.
Paling enjoy kalau abis car free day di Dago minggu pagi, pulangnya solat dhuha dulu di mesjid ini."	2021-06-10 02:06:39 +00:00		Daud A.	https://www.google.com/maps/contrib/100502315143453266077?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegQIARBS	https://lh3.googleusercontent.com/a-/AOh14GgDK9Apn4alHPVFG6XkaCIeCA-Hz_kNH7V300HT=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	112	83	Yes
Masjid Salman ITB	955	"(Translated by Google) If you come to this area when the call to prayer is right, God willing, go straight to Salman. Convenience does not need to be discussed again. Every time I go to Salman, I don't know why I feel so excited for worship. I've also been here several times for studies, usually there are a lot of people present.
(Original)
Kalau ke daerah sini pas kebeneran adzan, insyaallah langsung pergi ke Salman. Kenyamanannya gak perlu dibahas lagi. Setiap ke Salman gak tau kenapa berasa semangat aja gitu buat ibadah tuh. Pernah ikut beberapa kali kajian juga ke sini, biasanya membludak banyak banget yg hadir."	2021-06-10 02:06:39 +00:00		Rezky M. Rizqullah	https://www.google.com/maps/contrib/113816602431231421714?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegQIARBe	https://lh3.googleusercontent.com/a-/AOh14GiuQsR4jM_-4p9Abc2VSnsyxPOwzHq1v8HsEW0x1w=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	52	69	Yes
Masjid Salman ITB	956	"(Translated by Google) The mosque that describes the technical fighters at ITB.
Even Muslims and non-Muslims gather to work together, of course outside the mosque.
There is tea, coffee, and a shady view
(Original)
Masjid yang menjelaskan para pejuang Teknik di ITB.
Bahkan muslim dan non-muslim kumpul ngerjain tugas bareng tentu di luar mesjid.
Ada teh, kopi, dan pemandangan yang rindang"	2021-07-10 02:06:39 +00:00		amin yahya	https://www.google.com/maps/contrib/111446472369561590161?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegQIARBq	https://lh3.googleusercontent.com/a-/AOh14GgUTIF7egZPfJN62wDOXYeIovYq7wgPX4cMgVpJ=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	25	60	Yes
Masjid Salman ITB	957	"(Translated by Google) Lovely place, the place is clean, although not as wide as the UGM Campus Mosque, Salman's page can make instagrammable photos and is quite clean with trash boxes in front of the secret room for religious activities, and several hand washing places around it, oh yes, for women who If you want to pray, don't forget to bring your own mukena, even though in Salman, there are certainly good ones who want to borrow the mukena.... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
(Original)
Lovely place, tempatnya bersih, meski tidak seluas Masjid Kampus UGM, halaman Salman bisalah buat foto foto instagrammable dan lumayan bersih dengan box box tempat sampah di depan ruangan ruangan sekre sekre kegiatan keagamaan, dan beberapa tempat cuci tangan disekitarnya, oh ya kalau buat perempuan yang mau sholat jangan lupa bawa mukena sendiri, walau di Salman pasti aja ada teteh teteh baik yang mau minjemin mukenanya...."	2021-06-10 02:06:39 +00:00		rinti kuncoro	https://www.google.com/maps/contrib/117258578775003627753?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegQIARB2	https://lh3.googleusercontent.com/a-/AOh14GgypUrqPTgzJgSy1Yg0YxBr8uJDLAABHPTyU-FpEQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	63	111	Yes
Masjid Salman ITB	958	"(Translated by Google) Calm and cool. Don't forget to bring your personal prayer kit. The facilities have now also been updated a lot. Alhamdulillah it's getting more comfortable for the congregation
(Original)
Adem tenang dan menyejukkan. Jangan lupa bawa alat shalat pribadi. Fasilitas nya sekarang juga sudah banyak diperbaharui. Alhamdulillah semakin nyaman untuk jama'ah"	2021-07-10 02:06:39 +00:00		Syifa Qonita	https://www.google.com/maps/contrib/118200806489948871500?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegUIARCCAQ	https://lh3.googleusercontent.com/a-/AOh14GjIcdKpgb_2l7qBZ2PDEkgM4cdBXi3hYqraZFcO2G0=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	88	428	Yes
Masjid Salman ITB	959	"(Translated by Google) Comfortable, shady, clean, cool, the mosque is comfortable for praying for rest. Lots of places to eat. The wet spring rolls are recommended. The garden next to the salman mosque can be used for children's play, lots of shady trees. There are wagons and horses too.
(Original)
Nyaman rindang bersih sejuk, masjidnya nyaman buat solat buat istirahat. Banyak tempat jajan. Lumpia basah nya rekomen. Taman di samping masjid salman bisa buat main main anak, banyak pohon rindang. Ada delman dan kuda juga."	2021-06-10 02:06:39 +00:00		Gitas	https://www.google.com/maps/contrib/104630427917100555426?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegUIARCOAQ	https://lh3.googleusercontent.com/a-/AOh14GiZfbsLpA-0wpHIh_JlpOEZDnKNpc4IpsYOT34dZw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	72	143	Yes
Masjid Salman ITB	960	"(Translated by Google) The mosque was clean during the pandemic, the prayer rules at the Salman mosque were very good according to health protocols
Hopefully my children and grandchildren can pray here and study at ITB aamiin🤲🏻
(Original)
Masjidnya bersih pada saat pandemi aturan sholat di masjid Salman sudah baik sekali ssuai protokoler kesehatan👍
Semoga anak dan cucu saya bisa sholat Disini dan kuliah di ITB aamiin🤲🏻"	2021-01-10 02:06:39 +00:00		Rahmah Soleang	https://www.google.com/maps/contrib/108593860093594461825?hl=en-MA&sa=X&ved=2ahUKEwiV8K_p2oz0AhURkhQKHe5YAx8QvvQBegUIARCeAQ	https://lh3.googleusercontent.com/a-/AOh14GikR3pLmdyIbk9sDfHc0Srzqr0_DZwPHlER9W3lw4I=s40-c-c0x00000000-cc-rp-mo-br100	5	4	83	No
Masjid Salman ITB	961	"(Translated by Google) The mosque is crowded, cool, the floor is made of wooden ornaments, the congregation's padet during the Friday prayers, there is free food in the hall of the mosque, there are sandals and shoes and also day care. Clean and neat. When Friday sermons are cool too, listen.
(Original)
Masjidnya ramai, adem, lantai terbuat dari ornamen kayu, padet jamaahnya saat shalat juma'at, ada makanan gratis di selasar masjid, terdapat rak sendal dan sepatu dan juga penitipan. Bersih dan rapih. Saat khutbah jumat juga adem dengernya."	2019-11-10 02:06:39 +00:00		wawan purwanto sirait	https://www.google.com/maps/contrib/115286249229743201762?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14Gi2DlPAYFSePLaKa0Ulp5oyGScReQA0gZ1SZFsOUQ=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	186	1053	Yes
Masjid Salman ITB	962	"(Translated by Google) The place is clean and tidy, cool and the staff are friendly. Lots of seating and a large and cool garden.
(Original)
Tempatnya bersih dan rapih, sejuk dan petugasnya ramah-ramah. Banyak tempat duduk dan taman yang luas dan adem."	2020-12-10 02:06:39 +00:00		laura lind	https://www.google.com/maps/contrib/115038317581239461630?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegQIARBU	https://lh3.googleusercontent.com/a-/AOh14Gg2XNOW-HWi0LB8cjFsjA2ajlAn6gYsTk-7SNr_AeU=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	35	175	Yes
Masjid Salman ITB	963	"(Translated by Google) Clean, cool.
But for now, because Bandung is still in the red zone, Friday prayers will be canceled first
(Original)
Bersih, adem.
Tapi untuk saar ini karena bandung lagi zona merah, shalat jum'at nya lagi ditiadakan dulu"	2021-07-10 02:06:39 +00:00		Tasya Lubna Adzkia	https://www.google.com/maps/contrib/114175907228083320570?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegQIARBi	https://lh3.googleusercontent.com/a-/AOh14GicWFUVux_XCj7oaDJWBA1SkqySQqP1Bx-iA2mtNQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	125	154	Yes
Masjid Salman ITB	964	Bersih dan Nyaman	2021-10-27 02:06:39 +00:00		Rully Darmawan	https://www.google.com/maps/contrib/110134125212039963461?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegQIARBu	https://lh3.googleusercontent.com/a-/AOh14GgN9E_zxx_LUWPxau2h217CWcOddaCyDLsk5jLr=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	52	3	Yes
Masjid Salman ITB	965	"(Translated by Google) It's a comfortable place for praying, as well as doing other activities such as studying and organizational meetings. You can wash your eyes too because there are lots of cats and green plants 🤩
(Original)
Nyaman tempatnya untuk solat, juga melakukan kegiatan lainnya seperti belajar dan rapat organisasi. Bisa sambil cuci mata juga karena banyak kucing dan tanaman hijau🤩"	2021-06-10 02:06:39 +00:00		auliya hamidah	https://www.google.com/maps/contrib/116375051395325310091?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegQIARB6	https://lh3.googleusercontent.com/a-/AOh14Ggzmr5EJJcu6Tr_x4X27QhCu3aEwvNNGBtAb4C7=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	6	29	Yes
Masjid Salman ITB	966	"(Translated by Google) Thank God it's Friday prayer again even with congregational restrictions.
(Original)
Alhamdulillah udah boleh shalat jumat lagi walau dengan pembatasan jamaah."	2021-09-10 02:06:39 +00:00		Thopan Andika	https://www.google.com/maps/contrib/107463785949167268244?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a-/AOh14Gg8TRu61X-hAl0iQOSvj0wWf8ibVU_vY0lPYFqBVg=s40-c-c0x00000000-cc-rp-mo-br100	5	9	12	No
Masjid Salman ITB	967	"(Translated by Google) The mosque is cool. A solemn place for worship. In front of the campus itb. The toilet and toilet are clean, God willing, it is safe and comfortable for visitors who will stop by here and there are lots of activities held by the students to continue to excavate and prosper the mosque. Forward teruss
(Original)
Masjidnya adem ayem. Tempat yang khusyuk buat ibadah. Depan kampus itb. Toilet dan wc nya bersih insya Allah aman serta nyaman untuk pengunjung yang akan mampir kesini dan banyak sekali kegiatan kegiatan yang di adakan mahasiswa mahasiswa itb untuk terus mengeksiskan serta memakmurkan masjid salman itb. Maju teruss"	2019-11-10 02:06:39 +00:00		Muhammad Fikar	https://www.google.com/maps/contrib/107204172521107690545?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegUIARCSAQ	https://lh3.googleusercontent.com/a-/AOh14Gh2wydRiA7GmczlTDTHOAJPBrYC3qZmgtgBx0wiFw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	46	79	Yes
Masjid Salman ITB	968	"(Translated by Google) adeemmm, calm, comfortable, and fresh
don't forget to always stop by the Salman Mosque
around there is a lot of food and there is also a cheap Salmanby canteen
(Original)
adeemmm, tenang, nyaman, dan segar
jangan lupa selalu mampir ke Masjid Salman
di sekitarnya banyak makanan dan juga ada kantin Salmanbyang murah"	2021-01-10 02:06:39 +00:00		Mochamad Nazmy	https://www.google.com/maps/contrib/109754366469108695504?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegUIARCmAQ	https://lh3.googleusercontent.com/a-/AOh14Gg6YBQ8SMOIoHDM710PufxqMxp7BM2SVa0OfYWD=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	120	244	Yes
Masjid Salman ITB	969	"(Translated by Google) A comfortable mosque for worship and all religious activities are in Salman for all circles, a large garden and shady trees... Barokah ❤️
(Original)
Mesjid yg nyaman utk beribah dan segala kegiatan agama semua ada di Salman utk semua kalangan, taman yang luas serta rindangnya pepohonan... Barokahllah ❤️"	2021-07-10 02:06:39 +00:00		Budi Haryani	https://www.google.com/maps/contrib/110996113359326894867?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegUIARC0AQ	https://lh3.googleusercontent.com/a/AATXAJwYpO-HKf2uffFRfhG1d9EGIVz7-bHDDuTj5nY1=s40-c-c0x00000000-cc-rp-mo-br100	5	9	3	No
Masjid Salman ITB	970	"(Translated by Google) Comfortable, clean, cool, really supportive for worship. If it's between the hours of Maghrib to Isya prayer here, there are a lot of tadarus, the sound is good, all right, but there are quite a lot of good ones. Insha'Allah by listening and seeing it can make it motivated to memorize the Qur'an. Seriously 😊😁
The washing place is clean, the toilet is not smelly, there are lockers for us, too, and there are many instruments of worship supporting instruments too, even the DKM facilitates shodaqoh via GoPay. My photo of the barkot, can be seen and scanned using your GoJek application 🤗😁😊.
(Original)
Nyaman, bersih, adem, bener bener mendukung bgt untuk ibadah. Kalau di sela sela waktu shalat Magrib ke Isya disini banyak yg tadarus, suaranya bagus bagus, yaa ga semua sih, tp cukup banyak yg bagus. Insya'Allah dengan ngedengerin dan ngeliatnya bisa bikin ikut termotivasi untuk hapalan Qur'an. Serius deh 😊😁
Tempat wudhunya bersih, WCnya jg ga bau, ada loker buat naro sendal juga, terus banyak instrumen instrumen pendukung ibadah juga, bahkan DKMnya memfasilitasi shodaqoh via GoPay. Saya foto barkotnya, bisa dilihat dan di scan pakai aplikasi GoJek anda yaa 🤗😁😊."	2019-11-10 02:06:39 +00:00		Achrijal Kholid	https://www.google.com/maps/contrib/107238282777175825067?hl=en-ID&sa=X&ved=2ahUKEwiwh8Dp2oz0AhXg7HMBHT0FAPUQvvQBegUIARDAAQ	https://lh3.googleusercontent.com/a-/AOh14GhOCJNBos9k8MsNLyfLyEC-1KT1wMxAXfcaiuD_h3Y=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	159	1140	Yes
